Ingredients,TAG,DATA,속성,DATA 속성,DATA 세부속성
THYME,Matching,"sauces, esp. rich and/or tomato sauces, red wine",,,
THYME,Matching,sausages,,,
THYME,Matching,SAVORY,,,
THYME,Matching,seafood,,,
THYME,Matching,"SOUPS, esp. vegetable",,,
THYME,Matching,Spanish cusine,,,
THYME,Matching,spinach,,,
THYME,Matching,STEWS,,,
THYME,Matching,stocks,,Stocks,
THYME,Matching,stuffings,,,
THYME,Matching,tarragon,,,
THYME,Matching,TOMATOES,,,
THYME,Matching,"vegetables, esp. winter",,,
THYME,Matching,venison,,,
THYME,Matching,vinaigrettes,,,
THYME,Matching,"wine, red, and red wine sauces",,Wine,
THYME,Matching,zucchini,,,
THYME,Flavor Affinities,thyme + goat cheese + olive oil,,,
THYME,Flavor Affinities,thyme + savory,,,
THYME,Coment,"Thyme works well with so many things, especially soups and stews. I can’t think of anything that it wouldn’t work with ifused properly. It is often a supporting-role herb and not the star; it is not an herb that bangs you over the head. — DAVID WALTUCK, CHANTERELLE (NEW YORK CITY)",,,
THYME,Coment,"This is one ofthose cases where I remember the first time I ever tasted thyme. I’d ordered a cup ofreal clam chowder in Newport, Rhode Island, and found out that fresh thyme was the secret to it being the best I had tasted at the time. I still use thyme in my chowder to this day, though now I use dried thyme. You would have to use a considerable amount offresh thyme to get the flavor ofthe dried. — MARCEL DESAULNIERS, THE TRELLIS (WILLIAMSBURG, VIRGINIA)",,,
THYME,Coment,"Thyme works well with citrus and honey. — GINA DEPALMA, BABBO (NEW YORK CITY)",,Citrus,
THYME,Coment,"In Spanish cooking, thyme is used very lightly. You will just toss a sprig in something. You don’t want it to be strong; it is just a note. 1 use it when making escabeche [marinated poached or fried fish] or when cooking beans. — ALEXANDRA RAIL, TlA POL (NEW YORK CITY)",,,
"THYME, LEMON
(See Lemon Thyme)",NON,,,,
TOFU,Weight,light,,,
TOFU,Volume,quiet,,,
TOFU,Techniques,"grill, saute, stir-fry, tempura-fry",,,
TOFU,Matching,miso,,,
TOFU,Matching,mushrooms,,,
TOFU,Matching,"noodles, esp. soba, udon",,,
TOFU,Matching,"rice, esp. fried",,,
TOFU,Matching,salads and salad dressings,,,
TOFU,Matching,scallions,,,
TOFU,Matching,"sesame: oil, seeds",,oil,
TOFU,Matching,soups,,,
TOFU,Matching,soy sauce,,,
TOFU,Matching,tamari,,,
TOFU,Matching,teriyaki,,,
TOMATILLOS,Season,year-round,,,
TOMATILLOS,Taste,sour,,,
TOMATILLOS,Weight,light-medium,,,
TOMATILLOS,Volume,moderate,,,
TOMATILLOS,Matching,avocado,,,
TOMATILLOS,Matching,chicken,,,
TOMATILLOS,Matching,"chile peppers, fresh (e.g., jalapeno, serrano)",,,
TOMATILLOS,Matching,cilantro,,,
TOMATILLOS,Matching,cucumber,,,
TOMATILLOS,Matching,fish,,,
TOMATILLOS,Matching,garlic,,,
TOMATILLOS,Matching,grilled dishes,,,
TOMATILLOS,Matching,guacamole,,,
TOMATILLOS,Matching,lime,,Citrus,LIME
TOMATILLOS,Matching,Mexican cuisine,,,
TOMATILLOS,Matching,onions,,,
TOMATILLOS,Matching,pork,,,
TOMATILLOS,Matching,"salsas, esp. green",,,
TOMATILLOS,Matching,"salt: kosher, sea",,,
TOMATILLOS,Matching,scallions,,,
TOMATILLOS,Matching,shellfish,,,
TOMATILLOS,Matching,shrimp,,,
TOMATILLOS,Matching,sour cream,,,
TOMATILLOS,Matching,stews,,,
TOMATILLOS,Matching,tequila,,,
TOMATILLOS,Matching,tomatoes,,,
TOMATOES,Season,summer-early autumn,,,
TOMATOES,Taste,"sour, sweet",,,
TOMATOES,Function,heating,,,
TOMATOES,Weight,medium,,,
TOMATOES,Volume,moderate,,,
TOMATOES,Techniques,"bake, broil, confit, fry, grill, raw, roast, saute, stew",,,
TOMATOES,Matching,aioli,,,
TOMATOES,Matching,allspice,,,
TOMATOES,Matching,almonds,,,
TOMATOES,Matching,anchovies,,,
TOMATOES,Matching,arugula,,,
TOMATOES,Matching,avocados,,,
TOMATOES,Matching,"*BASIL: lemon, purple",,Citrus,LEMON
TOMATOES,Matching,bay leaf,,,
TOMATOES,Matching,"beans: fava, green",,,
TOMATOES,Matching,beets,,,
TOMATOES,Matching,"BELL PEPPERS: red, green,",,,
TOMATOES,Matching,yellow,,,
TOMATOES,Matching,"bread, bread crumbs",,,
TOMATOES,Matching,broccoli,,,
TOMATOES,Matching,"butter, unsalted",,,
TOMATOES,Matching,capers,,,
TOMATOES,Matching,carrots,,,
TOMATOES,Matching,cauliflower,,,
TOMATOES,Matching,cayenne,,,
TOMATOES,Matching,celery and celery salt,,,
TOMATOES,Matching,"CHEESE: blue, Cabrales, cheddar feta, goat, Gorgonzola, mozzarella, Parmesan, pecorino, ricotta, ricotta salata, sheep’s milk",,Cheese,
TOMATOES,Matching,chervil,,,
TOMATOES,Matching,chicken,,,
TOMATOES,Matching,chickpeas,,,
TOMATOES,Matching,"chile peppers: chipotle, habanero, jalapeno, serrano, and/or dried sweet",,,
TOMATOES,Matching,chili,,,
TOMATOES,Matching,chili sauce,,,
TOMATOES,Matching,chives,,,
TOMATOES,Matching,cilantro,,,
TOMATOES,Matching,cinnamon,,,
TOMATOES,Matching,coconut milk,,,
TOMATOES,Matching,coriander,,,
TOMATOES,Matching,corn,,,
TOMATOES,Matching,crab,,,
TOMATOES,Matching,cream,,,
TOMATOES,Matching,cream cheese,,Cheese,
TOMATOES,Matching,cucumbers,,,
TOMATOES,Matching,cumin,,,
TOMATOES,Matching,curry,,,
TOMATOES,Matching,dm,,,
TOMATOES,Matching,eggplant,,,
TOMATOES,Matching,eggs,,,
TOMATOES,Matching,fennel,,,
TOMATOES,Matching,fennel seeds,,,
TOMATOES,Matching,"fish, esp. poached, griUed",,,
TOMATOES,Matching,French cuisine,,,
TOMATOES,Matching,GARLIC,,,
TOMATOES,Matching,garlic chives,,,
TOMATOES,Matching,ginger,,,
TOMATOES,Matching,ham,,,
TOMATOES,Matching,hazelnuts,,,
TOMATOES,Matching,honey,,,
TOMATOES,Matching,horseradish,,,
TOMATOES,Matching,Italian cuisine,,,
TOMATOES,Matching,lamb,,,
TOMATOES,Matching,lavender,,,
TOMATOES,Matching,leeks,,,
TOMATOES,Matching,legumes,,,
TOMATOES,Matching,"LEMON: juice, zest",,Citrus,LEMON
TOMATOES,Matching,lemon balm,,Citrus,LEMON
TOMATOES,Matching,"lime, juice",,Citrus,LIME
TOMATOES,Matching,lovage,,,
TOMATOES,Matching,Madeira,,,
TOMATOES,Matching,mango,,,
TOMATOES,Matching,marjoram,,,
TOMATOES,Matching,mayonnaise,,,
TOMATOES,Matching,meats,,,
TOMATOES,Matching,Mediterranean cuisine,,,
TOMATOES,Matching,"melon, esp. cantaloupe, honeydew",,,
TOMATOES,Matching,Mexican cuisine,,,
TOMATOES,Matching,"mint, esp. spearmint",,,
TOMATOES,Matching,mushrooms,,,
TOMATOES,Matching,"mustard, esp. whole grain",,,
TOMATOES,Matching,"oil: grapeseed, vegetable",,oil,
TOMATOES,Matching,okra,,,
TOMATOES,Matching,OLIVE OIL,,Olive oil,
TOMATOES,Matching,"olives: black, nicoise",,,
TOMATOES,Matching,"ONIONS, esp. pearl, red, Spanish, sweet, Vidalia, white, yellow",,,
TOMATOES,Matching,"orange, juice",,Citrus,ORANGE
TOMATOES,Matching,oregano,,,
TOMATOES,Matching,"paprika, esp. sweet",,,
TOMATOES,Matching,"parsley, flat-leaf",,,
TOMATOES,Matching,pasta and pasta sauces,,,
TOMATOES,Matching,peas,,,
TOMATOES,Matching,"PEPPER: black, white",,,
TOMATOES,Matching,pineapple,,,
TOMATOES,Matching,pizza,,,
TOMATOES,Matching,port,,,
TOMATOES,Matching,raspberries,,,
TOMATOES,Matching,red pepper flakes,,,
TOMATOES,Matching,rice,,,
TOMATOES,Matching,rosemary,,,
TOMATOES,Matching,saffron,,,
TOMATOES,Matching,sage,,,
TOMATOES,Matching,"salads, green",,,
TOMATOES,Matching,"SALT: Hear de sei, kosher, sea",,,
TOMATOES,Matching,sandwiches,,,
TOMATOES,Matching,sauces,,,
TOMATOES,Matching,shallots,,,
TOMATOES,Matching,shellfish,,,
TOMATOES,Matching,soups,,,
TOMATOES,Matching,Spanish cuisine,,,
TOMATOES,Matching,squash,,,
TOMATOES,Matching,stews,,,
TOMATOES,Matching,"stocks I broths: beef, chicken, vegetable",,Stocks,
TOMATOES,Matching,strawberries,,,
TOMATOES,Matching,sugar (pinch),,,
TOMATOES,Matching,Tabasco sauce,,,
TOMATOES,Matching,tarragon,,,
TOMATOES,Matching,THYME,,,
TOMATOES,Matching,tomato paste,,,
TOMATOES,Matching,veal,,,
TOMATOES,Matching,vinaigrettes,,,
TOMATOES,Matching,"VINEGAR: balsamic, raspberry, red wine, rice, sherry, tarragon, white, wine",,Vinegar,
TOMATOES,Matching,watermelon,,,
TOMATOES,Matching,"wine: red, rose, vermouth, white",,Wine,
TOMATOES,Matching,yogurt,,,
TOMATOES,Matching,zucchini,,,
TOMATOES,Flavor Affinities,tomatoes + avocado + basil + crab,,,
TOMATOES,Flavor Affinities,tomatoes + avocado + lemon,,Citrus,LEMON
TOMATOES,Flavor Affinities,tomatoes + basil + chervil + garlic + tarragon,,,
TOMATOES,Flavor Affinities,tomatoes + basil + goat cheese,,,
TOMATOES,Flavor Affinities,tomatoes + basil + mozzarella cheese + garlic + olive oil + balsamic vinegar,,,
TOMATOES,Flavor Affinities,tomatoes + basil + olive oil + orange juice + prosciutto + watermelon,,Citrus,ORANGE
TOMATOES,Flavor Affinities,tomatoes + basil + oregano + thyme,,,
TOMATOES,Flavor Affinities,tomatoes + basil + ricotta cheese,,,
TOMATOES,Flavor Affinities,tomatoes + chile peppers + garlic + onions,,,
TOMATOES,Flavor Affinities,tomatoes + fennel + Gorgonzola cheese,,,
TOMATOES,Flavor Affinities,tomatoes + garlic chives + lemon basil,,Citrus,LEMON
TOMATOES,Flavor Affinities,tomatoes + horseradish + lemon,,Citrus,LEMON
TOMATOES,Flavor Affinities,tomatoes + olive oil + balsamic vinegar,,,
TOMATOES,Coment,"Tomatoes with watermelon is a simple, refreshing, and perfectly balanced combination. The acidity ofthe tomatoes is a counterpoint to the sweetness ofthe watermelon. — JOSE ANDRES, CAFG ATLANTICO (WASHINGTON, DC)",,,
TOMATOES,Coment,"A romesco sauce combines some of Spain’s best-loved ingredients: tomatoes, peppers, onions, bread, and almonds. — JOSE ANDRES, CAFE ATLANTICO (WASHINGTON, DC)",,,
TOMATOES,Coment,"Strattu is a Sicilian tomato paste that I’m finishing many dishes with now. It is delicious and very sweet. It looks like red Silly Putty and comes in jars, and doesn't taste anything like canned tomato paste. I recently used it in a garlic aioli that we served with calamari. It gave the mayonnaise a wonderful color, sweetness, and depth offlavor. — ANDREW CARMELLINI, A VOCE (NEW YORK CITY)",,,
TOMATOES,Coment,"Gazpacho is awesome. As a restaurant chef, I can’t just make gazpacho. I have to do something that you can’t do at home, but that is interesting — and not in a weird way. We use the ingredients that you would find in gazpacho but instead of using only tomatoes, we will use 80 percent strawberries and 20 percent tomatoes. My gazpacho is made up oftoasted country bread, cucumber, bell pepper, a little garlic, strawberries, tomatoes, olive oil, and white balsamic vinegar. The dish is then garnished with Hawaiian blue prawns, diced strawberries, and slices ofguanciale (cured pork jowl), olive oil, basil, and black pepper. — DANIEL HUMM, ELEVEN MADISON PARK (NEW YORK CITY)",,,
TOMATOES,Coment,"My parents had a large garden with almost 120 tomato plants. I would go out in the garden and pick a tomato and eat it like an apple. I love, heirloom tomato season. I like to serve them with a little salt and pepper, a drizzle oflemon juice or cider vinegar, and a piece of mozzarella cheese. You need to taste your tomatoes before you season them. Yellow tomatoes are pretty sweet, which is why I like to add a little vinegar. — GABRIEL KREUTHER, THE MODERN (NEW YORK CITY)",,,
TOMATOES,Dishes,"Warm Goat Cheese Salad: Vine-Ripe Tomatoes, Frisee, Watercress, and Almond Dressing — David Bouley, Upstairs (New York City)",,,
TOMATOES,Dishes,"Heirloom Tomato Salad, Warm Brin d’Amore (Corsican Sheep's Milk Cheese), Teammate Coulis, Raspberry Vinegar, Globe Basil — David Bouley, Upstairs (New York City)",,,
TOMATOES,Dishes,"Cherry Tomatoes with Milk-Poached Buffalo Mozzarella, Country Ham, Jalapeno, Purple Basil, and Tomato Water — Jeffrey Buben, Vidalia (Washington, DC)",,,
TOMATOES,Dishes,"Chilled Gazpacho with Cucumber Relish and Parsley Cream — Sanford D’Amato, Sanford (Milwaukee)",,,
TOMATOES,Dishes,"Chilled Tomato Soup with Watermelon, Ginger Oil, Coconut Cream, and Basil — Katsuya Fukushima, minibar (Washington, DC)",,,
TOMATOES,Dishes,"Summer Vegetable Bread Pudding with Warm Tomato Vinaigrette and Tomato-Basil Salad — Vitaly Paley, Paley's Place (Portland, Oregon)",,,
TOMATOES,Dishes,"Heirloom Tomato Salad with Creme Fraiche and Herbs — Alice Waters, Chez Panisse (Berkeley, California)",,,
TROUT,Season,midsummer,,,
TROUT,Weight,medium,,,
TROUT,Volume,moderate-loud,,,
TROUT,Techniques,"bake, broil, grill, panfry, pan roast, poach, roast, saute, steam",,,
TROUT,Matching,almonds,,,
TROUT,Matching,anchovies,,,
TROUT,Matching,"apples: cider, fruit",,,
TROUT,Matching,bacon,,,
TROUT,Matching,bay leaf,,,
TROUT,Matching,"beans, green",,,
TROUT,Matching,"bell peppers, esp. red",,,
TROUT,Matching,bread crumbs,,,
TROUT,Matching,brown butter sauce,,,
TROUT,Matching,"butter, unsalted",,,
TROUT,Matching,capers,,,
TROUT,Matching,carrots,,,
TROUT,Matching,cayenne,,,
TROUT,Matching,celery,,,
TROUT,Matching,"cheese: manchego, Parmesan",,Cheese,
TROUT,Matching,chili powder,,,
TROUT,Matching,corn,,,
TROUT,Matching,crayfish,,,
TROUT,Matching,cream,,,
TROUT,Matching,escarole,,,
TROUT,Matching,fines herbes,,,
TROUT,Matching,garlic,,,
TROUT,Matching,"ham, esp. Serrano",,,
TROUT,Matching,leeks,,,
TROUT,Matching,"lemon, juice",,Citrus,LEMON
TROUT,Matching,lentils,,,
TROUT,Matching,mint,,,
TROUT,Matching,mushrooms,,,
TROUT,Matching,"oil: canola, peanut",,oil,
TROUT,Matching,olive oil,,Olive oil,
TROUT,Matching,onions,,,
TROUT,Matching,oregano,,,
TROUT,Matching,parsley,,,
TROUT,Matching,pine nuts,,,
TROUT,Matching,"parsley, flat-leaf",,,
TROUT,Matching,"pepper: black, white",,,
TROUT,Matching,potatoes,,,
TROUT,Matching,sage,,,
TROUT,Matching,"salt, kosher",,,
TROUT,Matching,"sauces, bearnaise",,,
TROUT,Matching,shallots,,,
TROUT,Matching,"stock, mushroom",,,
TROUT,Matching,thyme,,,
TROUT,Matching,tomatoes,,,
TROUT,Matching,"vinegar, esp. sherry, wine",,Vinegar,
TROUT,Matching,"wine: dry red, white",,Wine,
TROUT,Flavor Affinities,trout + bacon + lentils + sherry vinegar,,,
TROUT,Flavor Affinities,trout + capers + lemon,,Citrus,LEMON
TROUT,Dishes,"Pan-Roasted Trout with Almonds, Brown Butter, and Haricots Verts — Thomas Keller, Bouchon (Yountville, California)",,,
TROUT,Dishes,"Pan-Roasted Trout with Almonds, Brown Butter, and Haricots Verts — Thomas Keller, Bouchon (Yountville, California)",,,
"TROUT, SAAOKED",Taste,salty,,,
"TROUT, SAAOKED",Weight,medium,,,
"TROUT, SAAOKED",Volume,loud,,,
"TROUT, SAAOKED",Matching,apples,,,
"TROUT, SAAOKED",Matching,"beans, green",,,
"TROUT, SAAOKED",Matching,"bell pepper, roasted red",,,
"TROUT, SAAOKED",Matching,cayenne,,,
"TROUT, SAAOKED",Matching,chives,,,
"TROUT, SAAOKED",Matching,corn,,,
"TROUT, SAAOKED",Matching,cream,,,
"TROUT, SAAOKED",Matching,creme fraiche,,,
"TROUT, SAAOKED",Matching,dill,,,
"TROUT, SAAOKED",Matching,"greens, baby",,,
"TROUT, SAAOKED",Matching,horseradish,,,
"TROUT, SAAOKED",Matching,"lemon, juice",,Citrus,LEMON
"TROUT, SAAOKED",Matching,marjoram,,,
"TROUT, SAAOKED",Matching,nutmeg,,,
"TROUT, SAAOKED",Matching,olive oil,,Olive oil,
"TROUT, SAAOKED",Matching,"pepper: black, white",,,
"TROUT, SAAOKED",Matching,purslane,,,
"TROUT, SAAOKED",Matching,radishes,,,
"TROUT, SAAOKED",Matching,"salt, sea",,,
"TROUT, SAAOKED",Matching,sour cream,,,
"TROUT, SAAOKED",Matching,walnut oil,,oil,
"TROUT, SAAOKED",Matching,"wine, white (e.g., Riesling)",,Wine,
"TROUT, SAAOKED",Flavor Affinities,smoked trout + apples + horseradish,,,
"TROUT, SAAOKED",Flavor Affinities,smoked trout + creme fraiche + dill,,,
"TROUT, SAAOKED",Flavor Affinities,smoked trout + horseradish +,,,
"TROUT, SAAOKED",Flavor Affinities,lemon juice + olive oil + purslane,,Citrus,LEMON
"TRUFFLES, BLACK",Season,winter,,,
"TRUFFLES, BLACK",Weight,light,,,
"TRUFFLES, BLACK",Volume,loud (in a subtle way!),,,
"TRUFFLES, BLACK",Techniques,shave,,,
"TRUFFLES, BLACK",Matching,bacon,,,
"TRUFFLES, BLACK",Matching,beef,,beef,
"TRUFFLES, BLACK",Matching,cauliflower,,,
"TRUFFLES, BLACK",Matching,chicken,,,
"TRUFFLES, BLACK",Matching,cod,,,
"TRUFFLES, BLACK",Matching,"eggs: chicken, quail",,,
"TRUFFLES, BLACK",Matching,foie gras,,,
"TRUFFLES, BLACK",Matching,French cuisine,,,
"TRUFFLES, BLACK",Matching,langoustines,,,
"TRUFFLES, BLACK",Matching,"lemon, juice",,Citrus,LEMON
"TRUFFLES, BLACK",Matching,"mushrooms (e.g., cepes, morels)",,,
"TRUFFLES, BLACK",Matching,olive oil,,Olive oil,
"TRUFFLES, BLACK",Matching,pears,,,
"TRUFFLES, BLACK",Matching,potatoes,,,
"TRUFFLES, BLACK",Matching,rabbit,,,
"TRUFFLES, BLACK",Matching,scallops,,,
"TRUFFLES, BLACK",Matching,shellfish,,,
"TRUFFLES, BLACK",Matching,"stock, chicken",,,
"TRUFFLES, BLACK",Matching,tarragon,,,
"TRUFFLES, BLACK",Matching,"vinegar, balsamic",,Vinegar,
"TRUFFLES, PACIFIC
NORTHWEST",Season,autumn,,,
"TRUFFLES, PACIFIC
NORTHWEST",Weight,light,,,
"TRUFFLES, PACIFIC
NORTHWEST",Volume,moderate-loud (in a subtle way!),,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"beef, esp. with black truffles",,beef,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,butter,,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,celery root,,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"crab, esp. with white truffles",,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,eggs,,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"game birds, esp. with black truffles",,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"leeks, melted, esp. with black truffles",,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"meats, red, esp. with black truffles",,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"pasta, esp. with white truffles",,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"potatoes, esp. with white truffles",,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"salads, esp. with white truffles",,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"seafood, esp. with white truffles",,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"shellfish, esp. with white truffles",,,
"TRUFFLES, PACIFIC
NORTHWEST",Matching,"vegetables, root, esp. with white truffles",,,
"TRUFFLES, PACIFIC
NORTHWEST",Coment,"Jerry Traunfeld of Woodinville, Washington's The Herbfarm on Pacific Northwest Truffles

Northwest truffles are very good for what they are. What they are not is French or Italian truffles, which are stronger. Northwest truffles pair really well with celery root puree. We serve a ravioli filled with celery root and an egg yolk. The egg yolk is raw when the ravioli is cooked; when it is served, the dish is topped with butter and shaved truffle.
The white truffles are milder than the black. I especially like the white truffles with seafood such as shellfish, especially crab. They also work with root vegetables and potatoes.
The black truffles are a little funkier, and work with red meats and game birds.
We like to prepare melted leeks, which are leeks cooked in water until they are incredibly soft, which then get a shaving of black truffle and are served with wagu beef.",,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Season,autumn,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Weight,light,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Volume,loud (in a subtle way!),Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Techniques,shave,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Tips,Shave over dishes at the last minute.,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,"artichokes, Jerusalem",Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,butter,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,"cheese, Parmesan",Oil,Cheese,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,cream I milk,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,eggs,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,Italian cuisine,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,onions,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,pasta,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,pears,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,pepper,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,potatoes,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,prosciutto,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,risotto,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,salt,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Matching,thyme,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Flavor Affinities,truffles + eggs + pasta,Oil,,
"TRUFFLES, WHITE
(and White Truffle Oil) (See also Oil, Truffle)",Dishes,"Pappardelle with Butter, Parmesan, and White Truffles
— Mario Batali, Babbo (New York City)",Oil,,
